pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_L–AI_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,52.0,0.5993606964290359,0.30654598432047514,0.09293008957192075,11,0.28356837399603174,0.043894174866753684,11,0.03130613436220166,0.7605922383169983,0.8686960116789854,False,False
A1_L–AI_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,46.0,0.35793336989339997,0.3819825175270681,0.04655357673698105,11,0.41116060471517846,0.036375554619393784,11,0.0010636294570057327,0.7534849636880154,0.8603764968930863,False,False
A1_L–AI_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-1.7096541409913408,0.1071155743242384,0.47650824090532995,0.015033827697886248,11,0.5058996028916666,0.00833837729886348,11,0.37840616620466877,0.1888215722690653,0.6605830726096418,False,False
A1_L–AI_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-1.3313539249769049,0.19810772331815193,0.4027298446753861,0.029351173513345256,11,0.4598080374476288,0.031249671054802215,11,0.07736160326403434,0.440826296264592,0.8486061360261091,False,False
A1_L–AI_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.4714870458938112,0.6424003444037072,0.34257375903743925,0.04236502232835228,11,0.3138853840021285,0.04367506590396418,11,0.26661808693702743,0.36251055441284125,0.9858310102596282,False,False
A1_L–AI_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.1705947328471815,0.25859321621734427,0.3003017390222262,0.0718925035186448,11,0.20235656151823447,0.042805999413093446,11,0.17665471257624477,0.2392575884546772,0.8800873722695679,False,False
A1_L–AI_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.7542325194954907,0.4612548692380759,0.4020039479190624,0.034294007053522334,11,0.37162522040682705,0.02112372298704744,11,0.6238659059873455,0.5020074006629422,0.9552667554860557,False,False
A1_L–AI_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.01447343008450981,0.9886287570276946,0.4914305498856754,0.007054152034108968,11,0.49122986628026805,0.0119371420613547,11,0.808472498090911,0.9800573099949129,0.9957411941286133,False,False
A1_L–AI_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.1103089477891321,0.2810018342481617,0.45676790616132706,0.0388229099466725,11,0.4027298446753861,0.029351173513345256,11,0.23123475366389898,0.07736160326403434,0.6325720530449487,False,False
A1_L–AI_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.4716301768048885,0.6429138513604965,0.3776154706325381,0.061037410917688294,11,0.34257375903743925,0.04236502232835228,11,0.06831338205344419,0.26661808693702743,0.8449246246980946,False,False
A1_L–AI_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,58.0,0.8955142436987509,0.30654598432047514,0.09293008957192075,11,0.3003017390222262,0.0718925035186448,11,0.03130613436220166,0.17665471257624477,0.9426465723144747,False,False
A1_L–AI_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,48.0,0.430708328947102,0.3819825175270681,0.04655357673698105,11,0.4020039479190624,0.034294007053522334,11,0.0010636294570057327,0.6238659059873455,0.7011530936348171,False,False
A1_L–AI_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.8985804762456909,0.38386042478976734,0.47650824090532995,0.015033827697886248,11,0.4914305498856754,0.007054152034108968,11,0.37840616620466877,0.808472498090911,0.6780178699751709,False,False
